29,74,279.173767
29,6,282.285309
29,85,287.292542
29,62,288.022583
29,75,288.168365
30,9,64.591019
30,21,130.640732
30,11,168.401306
30,19,177.214554
30,75,256.263550
30,86,263.952637
30,78,275.025452
30,69,287.322113
30,79,290.649261
30,3,291.988007
31,79,252.936752
31,58,254.131851
31,54,269.814758
31,66,280.604706
31,74,283.326660
31,59,285.637878
31,62,301.049835
31,61,304.880310
31,10,304.962280
31,5,307.943176
32,66,213.096222
32,56,261.805267
32,77,262.518585
32,52,269.031586
32,60,275.394257
32,92,280.955505
32,62,290.857361
32,78,295.553711
32,50,299.541321
32,85,301.453156
33,90,359.484344
33,30,361.882568
33,21,366.985016
33,19,370.086487
33,9,372.313049
33,79,374.053467
33,11,376.977448
33,53,379.251892
33,85,385.880798
33,61,389.513794
34,40,86.573669
34,46,266.966278
34,36,338.243988
34,44,343.166138
34,83,350.656525
34,80,355.249207
34,98,364.310303
34,48,376.946960
34,67,403.844025
34,94,424.573914
35,41,102.615791
35,38,246.477173
35,47,271.374268
35,39,339.561493
35,45,360.356781
35,99,370.521240
35,49,375.893616
35,81,381.409241
35,37,385.700653
35,68,385.775848
36,44,117.072624
36,48,150.956955
36,98,171.070160
36,80,185.032425
36,46,234.115356
36,67,261.532013
36,40,312.038452
36,34,338.243988
36,83,381.857300
36,94,383.551819
37,45,118.482063
37,49,158.710434
37,99,184.328506
37,81,200.574173
37,47,271.670746
37,68,278.610840
37,84,357.100830
37,41,358.598663
37,38,369.177460
37,35,385.700653
38,39,155.566711
38,41,237.202438
38,35,246.477173
38,47,288.726501
38,45,357.032227
38,99,367.373108
38,49,367.865479
38,81,367.888580
38,37,369.177460
38,68,388.749268
39,38,155.566711
39,41,332.337189
39,35,339.561493
39,47,363.749908
39,81,387.459686
39,99,392.830750
39,37,396.919373
39,49,400.052490
39,45,401.702637
39,68,403.488525
40,34,86.573669
40,46,225.752075
40,36,312.038452
40,44,316.603851
40,80,335.301361
40,98,343.754272
40,48,344.122070
40,83,352.719421
40,67,384.812927
40,24,415.712646
41,35,102.615791
41,47,225.915909
41,38,237.202438
41,45,328.492004
41,39,332.337189
41,99,336.324249
41,49,339.252106
41,81,345.593689
41,37,358.598663
41,68,358.880188
42,25,231.110367
42,84,294.239685
42,93,334.053894
42,96,383.838501
42,81,393.466644
42,37,393.578461
42,49,404.421814
42,99,404.725830
42,47,404.958008
42,45,407.610107
43,26,204.956100
43,76,218.821838
43,22,259.426300
43,97,379.358673
43,93,388.484222
43,96,400.986298
43,25,441.377380
43,42,473.875519
43,94,485.648010
43,24,486.385651
44,48,101.872467
44,36,117.072624
44,98,169.596573
44,80,206.932358
44,46,245.495422
44,67,256.388367
44,40,316.603851
44,34,343.166138
44,94,376.566071
44,83,390.160217
45,49,96.545326
45,37,118.482063
45,99,176.638046
45,81,214.746368
45,68,259.407013
45,47,268.300201
45,41,328.492004
45,38,357.032227
45,35,360.356781
45,84,382.210663
46,40,225.752075
46,80,229.283661
46,36,234.115356
46,44,245.495422
46,98,258.149170
46,34,266.966278
46,48,271.429535
46,83,343.265198
46,67,352.648560
46,94,369.759369
47,41,225.915909
47,81,235.178650
47,99,254.436630
47,45,268.300201
47,35,271.374268
47,37,271.670746
47,49,286.311005
47,38,288.726501
47,68,338.403595
47,39,363.749908
48,44,101.872467
48,36,150.956955
48,98,153.443802
48,67,193.191620
48,80,207.530716
48,46,271.429535
48,40,344.122070
48,34,376.946960
48,94,379.728851
48,24,385.781036
49,45,96.545326
49,99,147.810684
49,37,158.710434
49,68,194.681793
49,81,203.270752
49,47,286.311005
49,41,339.252106
49,93,367.473816
49,38,367.865479
49,35,375.893616
50,52,167.191513
50,63,240.283173
50,66,277.724670
50,85,288.941162
50,77,288.996552
50,56,293.780518
50,30,297.311279
50,88,299.252411
50,32,299.541321
50,1,302.641693
51,64,167.997025
51,54,180.299744
51,63,277.949646
51,66,286.529236
51,79,290.001709
51,85,290.160309
51,14,294.776184
51,1,300.000000
51,50,305.875793
51,90,309.916107
52,50,167.191513
52,77,215.072083
52,56,241.159698
52,66,267.764832
52,32,269.031586
52,62,289.868927
52,61,300.747406
52,7,303.224335
52,78,303.871674
52,88,305.740082
53,78,237.777206
53,57,246.266113
53,61,294.049316
53,59,311.830078
53,79,322.058990
53,32,322.496521
53,75,324.095673
53,29,327.085602
53,8,328.333679
53,58,330.039398
54,51,180.299744
54,79,224.216415
54,58,269.044617
54,31,269.814758
54,64,293.385406
54,66,307.540253
54,14,309.394562
54,1,309.990326
54,85,310.887451
54,90,316.414276
55,71,121.453697
55,4,311.592682
55,12,321.129272
55,91,338.317902
55,88,347.788727
55,57,354.969025
55,59,361.950287
55,1,365.410736
55,18,368.914612
55,14,369.050140
56,77,90.365921
56,52,241.159698
56,66,249.054214
56,32,261.805267
56,61,281.671783
56,92,283.460754
56,62,284.014099
56,60,284.643646
56,88,287.824585
56,29,289.069183
57,78,97.432030
57,60,237.880219
57,62,243.411179
57,53,246.266113
57,61,261.988556
57,59,263.759369
57,85,280.265930
57,75,281.607880
57,2,288.619141
57,91,292.684143
58,79,95.362465
58,31,254.131851
58,59,265.314911
58,54,269.044617
58,61,272.879089
58,86,280.503113
58,9,284.248138
58,11,284.763062
58,5,284.847321
58,19,287.565643
59,61,104.513161
59,91,130.203690
59,62,240.503632
59,78,245.287582
59,79,259.568878
59,60,261.946564
59,57,263.759369
59,58,265.314911
59,17,271.665222
59,75,277.322906
60,62,107.731148
60,92,140.385178
60,85,213.274475
60,78,225.148834
60,57,237.880219
60,61,255.427094
60,66,260.802612
60,59,261.946564
60,32,275.394257
60,77,278.452881
61,59,104.513161
61,91,211.636475
61,78,235.832565
61,62,248.380753
61,77,250.724945
61,60,255.427094
61,57,261.988556
61,79,267.329376
61,58,272.879089
61,75,280.119629
62,60,107.731148
62,85,208.968903
62,92,215.011627
62,78,235.282806
62,66,238.096619
62,59,240.503632
62,57,243.411179
62,61,248.380753
62,3,257.767334
62,77,267.237732
63,50,240.283173
63,51,277.949646
63,64,285.770874
63,54,331.270294
63,14,332.804749
63,52,340.653778
63,3,346.018799
63,1,347.430573
63,30,347.813171
63,66,353.116119
64,51,167.997025
64,63,285.770874
64,54,293.385406
64,85,316.660706
64,66,324.585876
64,50,332.603363
64,88,338.418365
64,90,343.314728
64,14,348.780731
64,82,360.205505
65,82,194.681793
65,51,342.327332
65,66,350.620880
65,21,353.359589
65,90,354.863342
65,9,358.574951
65,31,358.616791
65,75,361.995850
65,30,364.932861
65,1,369.223511
66,32,213.096222
66,77,232.193878
66,62,238.096619
66,56,249.054214
66,60,260.802612
66,85,266.597076
66,52,267.764832
66,50,277.724670
66,31,280.604706
66,78,282.361481
67,98,192.691467
67,48,193.191620
67,80,237.592087
67,44,256.388367
67,36,261.532013
67,46,352.648560
67,40,384.812927
67,24,392.407959
67,94,403.572784
67,34,403.844025
68,99,180.202667
68,49,194.681793
68,81,226.803879
68,45,259.407013
68,37,278.610840
68,47,338.403595
68,41,358.880188
68,25,381.685730
68,35,385.775848
68,38,388.749268
69,9,279.982147
69,75,286.372131
69,30,287.322113
69,86,289.649780
69,21,305.229431
69,58,307.891205
69,59,310.291809
69,19,314.714142
69,11,315.716644
69,89,317.212860
70,74,285.101746
70,29,289.390747
70,85,294.030609
70,6,298.958191
70,8,300.980072
70,20,301.368530
70,2,305.859436
70,73,310.686340
70,60,315.604187
70,18,317.203400
71,55,121.453697
71,4,284.954376
71,12,305.988556
71,57,317.329468
71,88,318.207489
71,62,327.311768
71,91,331.381958
71,60,335.504089
71,59,337.355896
71,78,338.911499
72,58,301.860901
72,79,317.446045
72,89,328.272766
72,19,354.595551
72,11,357.580750
72,75,359.852753
72,61,362.448608
72,59,362.632050
72,90,363.079895
72,13,365.542053
73,85,281.435608
73,2,283.637085
73,0,283.911957
73,56,290.981110
73,60,292.229370
73,92,296.411865
73,20,297.043762
73,18,298.636902
73,77,300.958466
73,78,303.558899
74,18,259.096497
74,10,262.438568
74,6,262.688019
74,8,270.603027
74,2,274.981812
74,29,279.173767
74,85,283.081268
74,31,283.326660
74,20,285.054382
74,70,285.101746
75,19,240.836044
75,11,253.830658
75,9,255.880829
75,30,256.263550
75,7,261.994263
75,86,270.307220
75,78,270.861603
75,21,271.071960
75,59,277.322906
75,61,280.119629
76,43,218.821838
76,22,265.426086
76,26,296.081085
76,93,386.213684
76,96,443.708252
76,97,452.245514
76,25,472.974640
76,42,479.162811
76,45,504.157715
76,47,513.968872
77,56,90.365921
77,52,215.072083
77,66,232.193878
77,61,250.724945
77,32,262.518585
77,62,267.237732
77,29,278.127655
77,60,278.452881
77,50,288.996552
77,59,292.058228
78,57,97.432030
78,60,225.148834
78,62,235.282806
78,61,235.832565
78,53,237.777206
78,59,245.287582
78,75,270.861603
78,30,275.025452
78,92,277.023468
78,9,279.651581
79,58,95.362465
79,54,224.216415
79,31,252.936752
79,59,259.568878
79,61,267.329376
79,86,277.102875
79,9,282.968201
79,51,290.001709
79,11,290.034485
79,30,290.649261
80,98,92.800865
80,36,185.032425
80,44,206.932358
80,48,207.530716
80,46,229.283661
80,67,237.592087
80,40,335.301361
80,34,355.249207
80,83,368.605469
80,94,372.401672
81,99,93.536087
81,37,200.574173
81,49,203.270752
81,45,214.746368
81,68,226.803879
81,47,235.178650
81,84,341.755768
81,41,345.593689
81,38,367.888580
81,25,381.226959
82,65,194.681793
82,51,330.830780
82,85,335.982147
82,15,341.071838
82,73,341.739655
82,66,341.894714
82,23,345.188354
82,30,354.326111
82,9,355.576996
82,74,355.978943
83,46,343.265198
83,24,343.665527
83,34,350.656525
83,40,352.719421
83,80,368.605469
83,98,378.296173
83,36,381.857300
83,44,390.160217
83,48,390.652008
83,94,393.429779
84,42,294.239685
84,25,309.465668
84,81,341.755768
84,37,357.100830
84,99,363.450134
84,47,367.978271
84,45,382.210663
84,49,385.582672
84,68,397.878113
84,24,436.105499
85,62,208.968903
85,60,213.274475
85,92,236.110138
85,66,266.597076
85,1,279.658722
85,57,280.265930
85,78,281.065826
85,73,281.435608
85,14,281.701965
85,74,283.081268
86,9,259.293274
86,30,263.952637
86,21,269.269379
86,75,270.307220
86,79,277.102875
86,58,280.503113
86,61,283.282532
86,69,289.649780
86,11,290.058624
86,7,290.439331
87,34,444.121613
87,40,446.780701
87,95,459.832581
87,42,460.835114
87,94,462.881195
87,46,464.231628
87,44,464.913971
87,83,476.873138
87,48,480.823242
87,36,486.155334
88,92,277.631042
88,62,283.737549
88,60,285.220978
88,56,287.824585
88,85,290.807495
88,77,294.721893
88,50,299.252411
88,52,305.740082
88,14,309.643341
88,66,311.565399
89,75,287.010468
89,91,312.761902
89,59,313.631958
89,61,316.464844
89,69,317.212860
89,30,327.820068
89,72,328.272766
89,78,329.928772
89,9,332.177673
89,19,341.849396
90,58,305.615784
90,79,307.845734
90,51,309.916107
90,54,316.414276
90,66,339.527618
90,31,341.771851
90,64,343.314728
90,11,347.446411
90,19,353.147278
90,65,354.863342
91,59,130.203690
91,61,211.636475
91,17,267.725616
91,62,271.121735
91,78,283.984161
91,60,287.942688
91,57,292.684143
91,75,295.656891
91,21,296.470917
91,28,300.431366
92,60,140.385178
92,62,215.011627
92,85,236.110138
92,78,277.023468
92,88,277.631042
92,32,280.955505
92,56,283.460754
92,77,295.350647
92,73,296.411865
92,57,297.181763
93,25,316.490112
93,42,334.053894
93,26,336.242462
93,96,350.742065
93,22,359.936096
93,49,367.473816
93,45,383.244049
93,76,386.213684
93,43,388.484222
93,37,392.520050
94,96,358.128479
94,24,360.237427
94,46,369.759369
94,80,372.401672
94,98,372.541260
94,44,376.566071
94,48,379.728851
94,36,383.551819
94,97,383.738190
94,83,393.429779
95,49,383.614380
95,99,404.237549
95,45,405.271515
95,68,405.333191
95,37,408.748077
95,81,421.479523
95,42,437.235626
95,41,441.409119
95,84,444.483978
95,93,445.747681
96,25,328.280365
96,97,329.801453
96,26,330.110596
96,93,350.742065
96,22,355.747101
96,24,356.487030
96,94,358.128479
96,42,383.838501
96,43,400.986298
96,48,418.463867
97,26,316.098083
97,96,329.801453
97,22,352.078125
97,24,358.675354
97,25,375.612823
97,43,379.358673
97,94,383.738190
97,93,402.960297
97,68,423.890320
97,99,426.436401
98,80,92.800865
98,48,153.443802
98,44,169.596573
98,36,171.070160
98,67,192.691467
98,46,258.149170
98,40,343.754272
98,34,364.310303
98,94,372.541260
98,83,378.296173
99,81,93.536087
99,49,147.810684
99,45,176.638046
99,68,180.202667
99,37,184.328506
99,47,254.436630
99,41,336.324249
99,84,363.450134
99,38,367.373108
99,35,370.521240
